Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition,Attrition_Flag,Age_Group,Experience_Group,Tenure_Group
E02108,21,Male,Customer Support,Support Executive,Bangalore,Bachelor's,Full-Time,0,56000,2026-06-20,0.2,5.0,4.0,Yes,187,5.0,1,M100,No,0,18-25,0-2,0-2
E02109,36,Male,Sales,Sales Manager,Lucknow,MBA,Full-Time,16,145000,2017-05-15,9.3,3.0,3.0,Yes,172,4.0,3,M106,No,0,36-45,11-20,6-10
E02110,24,Female,Customer Support,Team Lead,Delhi,Bachelor's,Full-Time,1,67000,2025-12-20,0.7,4.0,5.0,No,171,7.0,0,M102,No,0,18-25,0-2,0-2
E02111,27,Female,IT,BI Analyst,Delhi,Master's,Full-Time,1,82000,2026-01-25,0.6,4.0,4.0,No,179,9.0,4,M027,No,0,26-35,0-2,0-2
E02112,28,Male,Sales,Account Manager,Bangalore,MBA,Full-Time,6,88000,2022-11-14,3.8,4.0,3.0,Yes,176,4.0,2,M098,No,0,26-35,6-10,3-5
E02113,29,Female,Sales,Sales Executive,Hyderabad,Bachelor's,Full-Time,5,94000,2023-09-02,3.0,3.0,4.0,No,145,10.0,4,M038,Yes,1,26-35,3-5,3-5
E02114,24,Male,Customer Support,Support Analyst,Bangalore,Bachelor's,Full-Time,3,66000,2024-06-20,2.2,3.0,3.0,No,145,4.0,2,Unknown,No,0,18-25,3-5,3-5
E02115,35,Other,Operations,Operations Manager,Mumbai,Bachelor's,Contract,15,96000,2016-04-08,10.4,3.0,3.0,No,130,8.0,3,M020,Yes,1,26-35,11-20,11-20
E02116,24,Female,IT,Data Analyst,Mumbai,MBA,Full-Time,0,78000,2026-06-20,0.2,4.0,4.0,Yes,182,5.0,5,M094,No,0,18-25,0-2,0-2
E02117,36,Female,Finance,Accountant,Chennai,MBA,Full-Time,12,125000,2020-04-08,6.4,3.0,3.0,No,161,8.0,8,M043,No,0,36-45,11-20,6-10
E02118,50,Female,Operations,Operations Manager,Noida,Bachelor's,Full-Time,30,192000,2009-04-08,17.4,4.0,4.0,No,183,5.0,3,M032,No,0,46-55,21+,11-20
E02119,25,Female,IT,BI Analyst,Mumbai,Master's,Full-Time,1,94000,2026-03-03,0.5,3.0,4.0,No,175,7.0,5,M090,No,0,18-25,0-2,0-2
E02120,32,Male,Customer Support,Team Lead,Noida,Master's,Full-Time,7,97000,2023-03-03,3.5,3.0,4.0,No,150,13.0,2,M023,No,0,26-35,6-10,3-5
E02121,21,Male,Marketing,Marketing Manager,Noida,MBA,Full-Time,0,82000,2026-06-20,0.2,2.0,2.0,No,166,4.0,5,M041,No,0,18-25,0-2,0-2
E02122,32,Male,HR,HR Executive,Chennai,Bachelor's,Full-Time,11,111000,2021-06-20,5.2,4.0,4.0,No,160,6.0,3,M088,No,0,26-35,11-20,6-10
E02123,38,Male,Customer Support,Support Executive,Bangalore,Master's,Full-Time,17,134000,2014-12-20,11.7,4.0,3.0,Yes,157,5.0,5,M002,No,0,36-45,11-20,11-20
E02124,39,Female,Finance,Accountant,Pune,MBA,Contract,15,110000,2013-12-20,12.7,4.0,4.0,No,184,10.0,3,M062,No,0,36-45,11-20,11-20
E02125,35,Male,Customer Support,Customer Success Associate,Lucknow,Bachelor's,Full-Time,13,117000,2020-04-08,6.4,3.0,3.0,Yes,213,7.0,10,M105,No,0,26-35,11-20,6-10
E02126,40,Male,Operations,Operations Manager,Pune,Bachelor's,Contract,22,114000,2009-07-27,17.1,5.0,4.0,No,188,6.0,7,M096,No,0,36-45,21+,11-20
E02127,52,Male,Operations,Process Associate,Delhi,Bachelor's,Full-Time,28,179000,2012-10-08,13.9,4.0,3.0,No,168,8.0,3,M120,No,0,46-55,21+,11-20
E02128,46,Female,IT,BI Analyst,Hyderabad,Bachelor's,Contract,19,111000,2013-01-25,13.6,5.0,5.0,No,191,12.0,2,M053,No,0,46-55,11-20,11-20
E02129,30,Male,Customer Support,Support Analyst,Pune,Bachelor's,Full-Time,9,84000,2020-04-08,6.4,3.0,2.0,Yes,199,5.0,7,M057,No,0,26-35,6-10,6-10
E02130,24,Male,Finance,Financial Analyst,Hyderabad,MBA,Full-Time,2,86000,2025-01-25,1.6,4.0,5.0,Yes,143,4.0,3,M048,Yes,1,18-25,0-2,0-2
E02131,31,Male,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,7,94000,2023-03-03,3.5,3.0,2.0,No,190,7.0,1,M079,No,0,26-35,6-10,3-5
E02132,27,Female,IT,BI Analyst,Mumbai,Bachelor's,Full-Time,7,109000,2022-09-01,4.0,3.0,4.0,No,182,10.0,6,M006,No,0,26-35,6-10,3-5
E02133,37,Male,HR,HR Analyst,Chennai,Master's,Full-Time,17,128000,2018-05-15,8.3,5.0,5.0,Yes,189,12.0,2,M016,No,0,36-45,11-20,6-10
E02134,26,Female,HR,Recruiter,Noida,Bachelor's,Full-Time,0,61000,2026-06-20,0.2,4.0,4.0,No,183,7.0,3,M011,No,0,26-35,0-2,0-2
E02135,33,Male,Operations,Operations Analyst,Bangalore,Bachelor's,Full-Time,9,97000,2019-05-15,7.3,4.0,3.0,Yes,164,10.0,4,M109,No,0,26-35,6-10,6-10
E02136,40,Male,Customer Support,Support Executive,Lucknow,Master's,Full-Time,24,146000,2008-09-01,18.0,5.0,4.0,Yes,205,10.0,7,M046,Yes,1,36-45,21+,11-20
E02137,33,Female,IT,BI Analyst,Mumbai,MBA,Full-Time,12,130000,2017-10-08,8.9,4.0,4.0,Yes,174,6.0,3,M073,No,0,26-35,11-20,6-10
E02138,27,Male,Operations,Operations Executive,Pune,Master's,Full-Time,7,99000,2022-01-25,4.6,3.0,5.0,No,160,7.0,3,M057,No,0,26-35,6-10,3-5
E02139,42,Male,Sales,Business Development Executive,Chennai,Master's,Full-Time,23,171000,2008-09-01,18.0,4.0,3.0,Yes,177,13.0,2,M067,No,0,36-45,21+,11-20
E02140,21,Male,Marketing,Marketing Executive,Chennai,Bachelor's,Part-Time,0,37000,2026-06-20,0.2,2.0,2.0,Yes,186,6.0,4,M007,Yes,1,18-25,0-2,0-2
E02141,32,Male,Marketing,Brand Executive,Lucknow,MBA,Full-Time,12,131000,2020-07-26,6.1,4.0,4.0,Yes,170,6.0,5,M052,Yes,1,26-35,11-20,6-10
E02142,34,Male,HR,Recruiter,Mumbai,Bachelor's,Contract,14,92000,2015-09-02,11.0,4.0,3.0,No,175,10.0,4,M052,No,0,26-35,11-20,11-20
E02143,34,Male,Operations,Operations Analyst,Noida,MBA,Full-Time,13,125000,2019-05-15,7.3,2.0,3.0,No,170,4.0,4,M030,No,0,26-35,11-20,6-10
E02144,35,Male,Sales,Sales Executive,Bangalore,Bachelor's,Full-Time,12,115000,2020-12-20,5.7,3.0,4.0,Yes,156,10.0,4,M055,Yes,1,26-35,11-20,6-10
E02145,38,Male,Finance,Accountant,Pune,MBA,Full-Time,16,156000,2018-09-01,8.0,4.0,1.0,No,153,10.0,4,M022,Yes,1,36-45,11-20,6-10
E02146,34,Female,Marketing,Brand Executive,Chennai,Master's,Full-Time,11,112000,2019-01-26,7.6,3.0,3.0,No,143,6.0,8,M004,Yes,1,26-35,11-20,6-10
E02147,31,Female,Finance,Finance Manager,Pune,MBA,Full-Time,9,113000,2020-06-20,6.2,4.0,2.0,No,195,7.0,5,M005,No,0,26-35,6-10,6-10
E02148,31,Male,Sales,Business Development Executive,Mumbai,Bachelor's,Full-Time,6,81000,2023-05-15,3.3,2.0,2.0,Yes,164,5.0,3,M022,No,0,26-35,6-10,3-5
E02149,30,Male,Finance,Accountant,Noida,Bachelor's,Full-Time,6,90000,2022-04-08,4.4,3.0,5.0,Yes,120,4.0,6,M068,No,0,26-35,6-10,3-5
E02150,40,Male,Marketing,Digital Marketing Analyst,Bangalore,Master's,Full-Time,17,156000,2013-10-08,12.9,5.0,5.0,Yes,175,5.0,10,M104,No,0,36-45,11-20,11-20
E02151,29,Male,Sales,Business Development Executive,Bangalore,MBA,Full-Time,5,100000,2022-07-27,4.1,3.0,4.0,No,175,13.0,4,M004,No,0,26-35,3-5,3-5
E02152,40,Male,IT,Data Analyst,Pune,Bachelor's,Full-Time,17,133000,2015-01-26,11.6,4.0,4.0,No,134,10.0,4,M043,No,0,36-45,11-20,11-20
E02153,34,Male,Operations,Process Associate,Delhi,PhD,Full-Time,12,121000,2017-07-27,9.1,3.0,4.0,No,153,8.0,3,M109,No,0,26-35,11-20,6-10
E02154,30,Male,Marketing,Digital Marketing Analyst,Noida,MBA,Full-Time,9,116000,2019-11-14,6.8,3.0,2.0,No,152,8.0,7,M015,No,0,26-35,6-10,6-10
E02155,38,Male,IT,Data Analyst,Delhi,Bachelor's,Full-Time,18,139000,2016-09-01,10.0,2.0,4.0,Yes,155,7.0,1,M016,Yes,1,36-45,11-20,6-10
E02156,29,Male,Sales,Sales Manager,Bangalore,MBA,Full-Time,6,93000,2023-04-09,3.4,4.0,3.0,No,190,8.0,0,M106,Yes,1,26-35,6-10,3-5
E02157,38,Female,IT,BI Analyst,Noida,Bachelor's,Full-Time,19,164000,2014-06-20,12.2,5.0,4.0,Yes,165,9.0,5,M084,No,0,36-45,11-20,11-20
E02158,35,Male,Sales,Business Development Executive,Hyderabad,Bachelor's,Full-Time,15,119000,2019-10-08,6.9,3.0,4.0,No,160,9.0,2,M058,No,0,26-35,11-20,6-10
E02159,30,Female,Finance,Finance Manager,Bangalore,Bachelor's,Full-Time,9,114000,2021-07-27,5.1,3.0,3.0,No,188,7.0,4,M074,No,0,26-35,6-10,6-10
E02160,38,Female,Operations,Operations Analyst,Pune,Master's,Full-Time,16,145000,2016-06-20,10.2,4.0,4.0,No,177,13.0,4,M033,No,0,36-45,11-20,11-20
E02161,38,Male,Operations,Process Associate,Hyderabad,Master's,Full-Time,17,132000,2018-04-08,8.4,5.0,3.0,Yes,137,8.0,3,M095,No,0,36-45,11-20,6-10
E02162,42,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,23,147000,2015-03-03,11.5,4.0,4.0,No,157,6.0,5,M102,No,0,36-45,21+,11-20
E02163,41,Male,Sales,Account Manager,Delhi,Master's,Full-Time,22,161000,2012-09-01,14.0,3.0,4.0,Yes,174,2.0,6,M108,No,0,36-45,21+,11-20
E02164,37,Male,Marketing,Marketing Executive,Chennai,Master's,Full-Time,18,138000,2013-04-08,13.4,4.0,3.0,Yes,151,10.0,4,M065,No,0,36-45,11-20,11-20
E02165,26,Male,Finance,Financial Analyst,Chennai,Master's,Full-Time,4,95000,2023-07-27,3.1,2.0,4.0,Yes,205,9.0,5,M025,No,0,26-35,3-5,3-5
E02166,51,Female,Customer Support,Support Executive,Pune,Bachelor's,Full-Time,30,176000,2008-09-01,18.0,4.0,3.0,Yes,170,10.0,6,M037,No,0,46-55,21+,11-20
E02167,24,Male,Operations,Operations Manager,Bangalore,MBA,Part-Time,5,60000,2023-06-21,3.2,3.0,3.0,No,154,9.0,3,M018,No,0,18-25,3-5,3-5
E02168,41,Male,IT,Data Analyst,Noida,Bachelor's,Full-Time,17,156000,2016-05-14,10.3,3.0,5.0,No,148,8.0,2,M025,No,0,36-45,11-20,11-20
E02169,37,Female,Operations,Operations Analyst,Pune,Bachelor's,Full-Time,14,124000,2019-04-09,7.4,3.0,3.0,No,185,10.0,2,M120,No,0,36-45,11-20,6-10
E02170,26,Female,Sales,Business Development Executive,Pune,Bachelor's,Full-Time,4,83000,2024-09-01,2.0,3.0,4.0,No,156,11.0,3,M015,Yes,1,26-35,3-5,0-2
E02171,33,Male,Operations,Process Associate,Delhi,Bachelor's,Full-Time,13,95000,2016-09-01,10.0,4.0,5.0,Yes,175,10.0,2,M068,No,0,26-35,11-20,6-10
E02172,33,Female,IT,BI Analyst,Noida,MBA,Part-Time,13,90000,2018-05-15,8.3,2.0,3.0,Yes,147,11.0,7,M035,No,0,26-35,11-20,6-10
E02173,43,Male,IT,IT Support,Pune,Bachelor's,Full-Time,20,172000,2011-05-15,15.3,4.0,3.0,No,169,8.0,3,M068,No,0,36-45,11-20,11-20
E02174,29,Male,Marketing,Marketing Manager,Bangalore,Master's,Contract,3,39000,2024-06-20,2.2,3.0,3.0,No,157,11.0,2,M042,Yes,1,26-35,3-5,3-5
E02175,32,Male,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,11,114000,2020-11-13,5.8,4.0,5.0,Yes,162,7.0,6,M084,Yes,1,26-35,11-20,6-10
E02176,21,Male,Marketing,Marketing Executive,Noida,Bachelor's,Full-Time,0,62000,2026-06-20,0.2,3.0,4.0,No,154,6.0,2,M012,No,0,18-25,0-2,0-2
E02177,46,Female,Sales,Account Manager,Bangalore,PhD,Full-Time,20,156000,2014-01-25,12.6,4.0,5.0,No,186,7.0,5,M094,Yes,1,46-55,11-20,11-20
E02178,27,Male,Operations,Operations Analyst,Lucknow,MBA,Full-Time,2,86000,2025-06-20,1.2,3.0,3.0,No,159,11.0,2,M105,No,0,26-35,0-2,0-2
E02179,36,Male,Operations,Operations Analyst,Pune,Bachelor's,Full-Time,15,136000,2016-09-01,10.0,3.0,4.0,No,165,7.0,3,M022,No,0,36-45,11-20,6-10
E02180,33,Male,HR,Recruiter,Pune,Bachelor's,Full-Time,14,126000,2014-11-14,11.8,5.0,4.0,No,166,7.0,2,M036,No,0,26-35,11-20,11-20
E02181,33,Male,Sales,Business Development Executive,Mumbai,Bachelor's,Full-Time,11,105000,2018-03-03,8.5,3.0,2.0,No,197,8.0,4,M034,No,0,26-35,11-20,6-10
E02182,40,Male,Sales,Sales Executive,Mumbai,Bachelor's,Part-Time,19,79000,2011-04-09,15.4,4.0,5.0,No,184,12.0,2,M091,No,0,36-45,11-20,11-20
E02183,46,Male,IT,Software Engineer,Lucknow,MBA,Full-Time,27,199000,2014-03-03,12.5,4.0,5.0,Yes,182,10.0,3,M025,No,0,46-55,21+,11-20
E02184,36,Female,Sales,Sales Executive,Mumbai,MBA,Full-Time,10,124000,2021-07-27,5.1,3.0,2.0,No,140,8.0,3,M039,No,0,36-45,6-10,6-10
E02185,39,Male,Operations,Operations Analyst,Chennai,Bachelor's,Full-Time,18,130000,2017-12-20,8.7,4.0,3.0,No,156,6.0,3,M076,No,0,36-45,11-20,6-10
E02186,36,Male,Customer Support,Team Lead,Delhi,MBA,Full-Time,14,120000,2018-11-14,7.8,3.0,3.0,No,189,5.0,3,M059,No,0,36-45,11-20,6-10
E02187,41,Male,Customer Support,Support Analyst,Bangalore,Master's,Full-Time,20,170000,2014-03-03,12.5,3.0,4.0,No,147,5.0,6,M076,No,0,36-45,11-20,11-20
E02188,31,Male,Operations,Operations Executive,Bangalore,Bachelor's,Full-Time,8,101000,2020-12-20,5.7,1.0,1.0,No,170,14.0,5,M085,No,0,26-35,6-10,6-10
E02189,42,Male,Marketing,Marketing Executive,Hyderabad,Bachelor's,Full-Time,18,149000,2014-12-20,11.7,3.0,3.0,Yes,149,11.0,0,M050,No,0,36-45,11-20,11-20
E02190,42,Female,Operations,Operations Manager,Lucknow,Master's,Full-Time,20,138000,2010-06-20,16.2,5.0,4.0,No,151,5.0,4,M061,No,0,36-45,11-20,11-20
E02191,42,Female,Sales,Business Development Executive,Delhi,Master's,Full-Time,24,165000,2008-09-01,18.0,5.0,5.0,No,198,7.0,4,M033,No,0,36-45,21+,11-20
E02192,29,Male,Customer Support,Support Analyst,Delhi,Bachelor's,Full-Time,9,90000,2022-01-25,4.6,3.0,2.0,Yes,181,3.0,6,M007,Yes,1,26-35,6-10,3-5
E02193,33,Male,Operations,Operations Executive,Delhi,Bachelor's,Contract,10,69000,2018-10-08,7.9,3.0,4.0,Yes,186,11.0,13,M019,Yes,1,26-35,6-10,6-10
E02194,36,Female,HR,HR Analyst,Hyderabad,Bachelor's,Full-Time,11,121000,2019-07-27,7.1,3.0,3.0,No,182,4.0,2,M088,No,0,36-45,11-20,6-10
E02195,24,Male,IT,IT Support,Delhi,MBA,Full-Time,0,97000,2026-06-20,0.2,2.0,2.0,No,165,16.0,3,M109,No,0,18-25,0-2,0-2
E02196,45,Male,Finance,Audit Associate,Noida,Master's,Full-Time,26,181000,2008-09-01,18.0,4.0,4.0,No,156,12.0,5,M020,No,0,36-45,21+,11-20
E02197,34,Male,Finance,Accountant,Hyderabad,Bachelor's,Full-Time,10,126000,2021-10-08,4.9,4.0,2.0,No,161,4.0,3,M005,No,0,26-35,6-10,3-5
E02198,36,Female,Marketing,Brand Executive,Hyderabad,MBA,Full-Time,13,130000,2016-04-08,10.4,4.0,3.0,No,165,5.0,3,M094,Yes,1,36-45,11-20,11-20
E02199,30,Male,HR,HR Analyst,Bangalore,MBA,Full-Time,11,142000,2018-10-08,7.9,4.0,4.0,Yes,200,9.0,4,M115,No,0,26-35,11-20,6-10
E02200,25,Female,Finance,Financial Analyst,Lucknow,MBA,Full-Time,0,81000,2026-06-20,0.2,3.0,1.0,No,144,7.0,1,M007,No,0,18-25,0-2,0-2
E02201,30,Female,Customer Support,Team Lead,Mumbai,Bachelor's,Full-Time,12,108000,2016-06-20,10.2,4.0,1.0,No,158,7.0,8,M020,Yes,1,26-35,11-20,11-20
E02202,36,Male,IT,Data Engineer,Bangalore,Bachelor's,Full-Time,13,139000,2018-03-03,8.5,2.0,1.0,No,152,6.0,8,M047,No,0,36-45,11-20,6-10
E02203,39,Female,Finance,Accountant,Pune,Bachelor's,Full-Time,14,138000,2019-11-14,6.8,4.0,5.0,Yes,187,6.0,5,M081,No,0,36-45,11-20,6-10
E02204,35,Female,IT,BI Analyst,Hyderabad,Bachelor's,Full-Time,12,127000,2020-06-20,6.2,4.0,4.0,No,201,8.0,4,M117,No,0,26-35,11-20,6-10
E02205,36,Male,Operations,Operations Executive,Delhi,MBA,Full-Time,12,119000,2019-09-02,7.0,2.0,2.0,No,174,8.0,6,M098,Yes,1,36-45,11-20,6-10
E02206,32,Male,Customer Support,Support Executive,Delhi,Bachelor's,Full-Time,11,103000,2021-04-08,5.4,5.0,5.0,No,175,10.0,1,M007,No,0,26-35,11-20,6-10
E02207,37,Male,Sales,Business Development Executive,Chennai,Bachelor's,Part-Time,13,65000,2016-07-26,10.1,2.0,2.0,No,170,12.0,4,M075,No,0,36-45,11-20,11-20
E02208,44,Male,Marketing,Marketing Manager,Bangalore,Bachelor's,Full-Time,17,136000,2016-12-20,9.7,4.0,4.0,No,176,8.0,1,M082,Yes,1,36-45,11-20,6-10
E02209,39,Male,Sales,Business Development Executive,Chennai,Bachelor's,Full-Time,16,119000,2013-04-08,13.4,4.0,4.0,No,182,11.0,4,M094,No,0,36-45,11-20,11-20
E02210,40,Male,Customer Support,Support Analyst,Pune,MBA,Full-Time,15,111000,2015-09-02,11.0,3.0,3.0,No,176,11.0,2,M084,No,0,36-45,11-20,11-20
E02211,36,Male,Operations,Operations Executive,Delhi,Bachelor's,Full-Time,15,121000,2018-11-14,7.8,4.0,4.0,Yes,177,8.0,2,M064,Yes,1,36-45,11-20,6-10
E02212,23,Female,Marketing,Marketing Manager,Delhi,Bachelor's,Full-Time,0,74000,2026-06-20,0.2,2.0,3.0,No,182,10.0,4,M066,No,0,18-25,0-2,0-2
E02213,27,Male,IT,BI Analyst,Mumbai,Bachelor's,Contract,4,78000,2024-03-02,2.5,1.0,2.0,No,136,10.0,2,M007,No,0,26-35,3-5,3-5
E02214,37,Male,Customer Support,Team Lead,Chennai,Bachelor's,Contract,15,89000,2016-12-20,9.7,3.0,3.0,Yes,168,9.0,7,M091,No,0,36-45,11-20,6-10
E02215,34,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,11,120000,2019-05-15,7.3,3.0,3.0,No,173,7.0,4,M015,No,0,26-35,11-20,6-10
E02216,37,Male,Sales,Sales Manager,Mumbai,Master's,Full-Time,16,133000,2019-04-09,7.4,4.0,2.0,Yes,175,4.0,4,M083,No,0,36-45,11-20,6-10
E02217,46,Male,Marketing,Marketing Manager,Hyderabad,Master's,Full-Time,26,164000,2008-09-01,18.0,4.0,4.0,Yes,165,7.0,5,M034,Yes,1,46-55,21+,11-20
E02218,39,Male,Sales,Business Development Executive,Lucknow,Master's,Full-Time,14,110000,2017-09-01,9.0,4.0,3.0,No,171,7.0,1,M066,Yes,1,36-45,11-20,6-10
E02219,43,Male,Customer Support,Customer Success Associate,Delhi,MBA,Full-Time,21,142000,2010-07-27,16.1,3.0,4.0,No,155,8.0,2,M028,No,0,36-45,21+,11-20
E02220,35,Female,IT,Data Engineer,Lucknow,MBA,Full-Time,5,112000,2022-10-08,3.9,3.0,3.0,No,136,6.0,4,M066,No,0,26-35,3-5,3-5
E02221,28,Female,Operations,Process Associate,Delhi,MBA,Full-Time,7,94000,2022-11-14,3.8,2.0,3.0,No,186,9.0,8,M011,No,0,26-35,6-10,3-5
E02222,34,Male,HR,HR Manager,Bangalore,Bachelor's,Full-Time,11,110000,2021-06-20,5.2,2.0,3.0,Yes,148,8.0,7,M070,No,0,26-35,11-20,6-10
E02223,28,Female,IT,Data Engineer,Mumbai,Bachelor's,Full-Time,4,104000,2023-10-08,2.9,3.0,2.0,Yes,165,6.0,5,M056,No,0,26-35,3-5,3-5
E02224,45,Female,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,24,153000,2008-09-01,18.0,4.0,4.0,No,155,9.0,4,M023,Yes,1,36-45,21+,11-20
E02225,40,Male,IT,IT Support,Mumbai,MBA,Full-Time,21,177000,2013-06-20,13.2,4.0,4.0,No,197,9.0,0,M110,No,0,36-45,21+,11-20
E02226,38,Female,Finance,Financial Analyst,Bangalore,PhD,Full-Time,15,154000,2018-05-15,8.3,3.0,3.0,Yes,167,5.0,6,M010,No,0,36-45,11-20,6-10
E02227,43,Female,Sales,Sales Manager,Noida,MBA,Full-Time,19,146000,2016-12-20,9.7,4.0,3.0,No,162,12.0,3,M097,No,0,36-45,11-20,6-10
E02228,21,Male,Operations,Operations Analyst,Noida,Bachelor's,Full-Time,0,70000,2026-06-20,0.2,2.0,3.0,No,181,10.0,7,M083,Yes,1,18-25,0-2,0-2
E02229,38,Male,Sales,Sales Manager,Chennai,MBA,Full-Time,13,126000,2019-01-26,7.6,3.0,4.0,No,207,5.0,3,M075,No,0,36-45,11-20,6-10
E02230,25,Male,Sales,Account Manager,Bangalore,Bachelor's,Full-Time,1,63000,2026-01-25,0.6,3.0,3.0,No,175,6.0,2,M024,No,0,18-25,0-2,0-2
E02231,34,Male,Operations,Operations Analyst,Bangalore,Bachelor's,Full-Time,15,140000,2015-12-20,10.7,4.0,3.0,No,161,14.0,3,M060,Yes,1,26-35,11-20,11-20
E02232,32,Female,IT,BI Analyst,Bangalore,Bachelor's,Contract,10,94000,2021-01-25,5.6,4.0,3.0,No,181,8.0,2,M120,No,0,26-35,6-10,6-10
E02233,39,Male,Customer Support,Team Lead,Pune,Bachelor's,Full-Time,12,111000,2021-01-25,5.6,4.0,4.0,No,140,5.0,3,M092,No,0,36-45,11-20,6-10
E02234,36,Female,Marketing,Marketing Executive,Lucknow,Master's,Full-Time,10,126000,2020-09-01,6.0,4.0,4.0,No,169,12.0,5,M109,No,0,36-45,6-10,6-10
E02235,43,Female,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,21,140000,2010-01-25,16.6,4.0,2.0,Yes,204,10.0,5,M012,No,0,36-45,21+,11-20
E02236,30,Male,Operations,Process Associate,Bangalore,Bachelor's,Contract,10,89000,2020-03-02,6.5,5.0,4.0,No,171,4.0,7,M092,No,0,26-35,6-10,6-10
E02237,39,Female,Customer Support,Customer Success Associate,Hyderabad,Master's,Full-Time,13,111000,2015-10-08,10.9,3.0,3.0,No,170,7.0,5,M119,No,0,36-45,11-20,11-20
E02238,35,Male,Sales,Sales Manager,Delhi,MBA,Part-Time,14,77000,2017-07-27,9.1,3.0,3.0,Yes,168,10.0,5,M005,No,0,26-35,11-20,6-10
E02239,23,Male,IT,IT Support,Delhi,Master's,Full-Time,4,95000,2024-06-20,2.2,4.0,2.0,No,161,9.0,4,M019,Yes,1,18-25,3-5,3-5
E02240,28,Female,Sales,Sales Executive,Pune,Bachelor's,Contract,11,79000,2020-11-13,5.8,4.0,3.0,Yes,174,14.0,2,M072,No,0,26-35,11-20,6-10
E02241,33,Male,Marketing,Marketing Executive,Pune,MBA,Full-Time,12,133000,2017-12-20,8.7,4.0,3.0,No,182,7.0,9,M108,Yes,1,26-35,11-20,6-10
E02242,42,Male,IT,BI Analyst,Bangalore,MBA,Full-Time,21,175000,2012-09-01,14.0,4.0,3.0,No,162,8.0,6,M037,No,0,36-45,21+,11-20
E02243,37,Female,Operations,Operations Executive,Bangalore,Bachelor's,Part-Time,10,58000,2019-10-08,6.9,4.0,4.0,Yes,123,5.0,5,M028,No,0,36-45,6-10,6-10
E02244,26,Female,Customer Support,Customer Success Associate,Lucknow,Master's,Contract,9,83000,2019-11-14,6.8,3.0,3.0,Yes,176,5.0,4,M044,No,0,26-35,6-10,6-10
E02245,33,Male,Marketing,Digital Marketing Analyst,Mumbai,Bachelor's,Full-Time,10,103000,2019-04-09,7.4,4.0,4.0,No,206,7.0,7,M043,No,0,26-35,6-10,6-10
E02246,48,Female,HR,HR Executive,Bangalore,Bachelor's,Full-Time,24,158000,2015-06-21,11.2,5.0,3.0,No,161,9.0,4,M069,No,0,46-55,21+,11-20
E02247,35,Female,IT,Data Engineer,Bangalore,Master's,Full-Time,12,132000,2017-05-15,9.3,3.0,3.0,No,142,5.0,5,M072,No,0,26-35,11-20,6-10
E02248,32,Male,Marketing,Marketing Executive,Bangalore,MBA,Full-Time,14,138000,2017-05-15,9.3,4.0,3.0,Yes,180,6.0,3,M112,No,0,26-35,11-20,6-10
E02249,37,Male,Operations,Operations Manager,Delhi,Bachelor's,Full-Time,21,150000,2013-12-20,12.7,4.0,3.0,No,199,7.0,3,M088,No,0,36-45,21+,11-20
E02250,39,Female,IT,Software Engineer,Chennai,MBA,Contract,17,118000,2015-05-15,11.3,3.0,3.0,No,178,5.0,3,M120,No,0,36-45,11-20,11-20
E02251,31,Male,IT,Data Engineer,Delhi,MBA,Full-Time,11,138000,2019-01-26,7.6,2.0,3.0,Yes,199,5.0,3,M020,No,0,26-35,11-20,6-10
E02252,38,Male,Customer Support,Team Lead,Delhi,MBA,Full-Time,16,129000,2018-06-20,8.2,3.0,3.0,No,182,5.0,4,M099,No,0,36-45,11-20,6-10
E02253,32,Male,Operations,Operations Executive,Pune,Bachelor's,Full-Time,7,82000,2022-05-15,4.3,4.0,3.0,No,181,10.0,3,M006,No,0,26-35,6-10,3-5
E02254,39,Female,Marketing,Brand Executive,Hyderabad,MBA,Full-Time,21,150000,2014-05-15,12.3,5.0,3.0,No,159,9.0,7,M069,Yes,1,36-45,21+,11-20
E02255,35,Male,Customer Support,Customer Success Associate,Noida,Bachelor's,Full-Time,11,107000,2020-03-02,6.5,3.0,4.0,Yes,173,9.0,2,M074,No,0,26-35,11-20,6-10
E02256,37,Male,HR,HR Analyst,Noida,Master's,Full-Time,19,149000,2017-06-20,9.2,4.0,4.0,Yes,167,6.0,6,M117,No,0,36-45,11-20,6-10
E02257,29,Male,HR,HR Analyst,Bangalore,Bachelor's,Full-Time,10,104000,2021-07-27,5.1,4.0,4.0,No,167,7.0,3,M092,No,0,26-35,6-10,6-10
E02258,28,Other,Finance,Audit Associate,Chennai,Bachelor's,Full-Time,8,111000,2022-07-27,4.1,3.0,2.0,No,163,11.0,7,M012,No,0,26-35,6-10,3-5
E02259,41,Male,Sales,Business Development Executive,Delhi,Master's,Full-Time,24,168000,2012-04-08,14.4,4.0,3.0,No,172,6.0,5,M117,Yes,1,36-45,21+,11-20
