Employee_ID,Age,Gender,Department,Job_Role,City,Education,Employment_Type,Experience_Years,Salary,Joining_Date,Tenure_Years,Performance_Rating,Job_Satisfaction,Overtime,Monthly_Work_Hours,Leave_Days,Absent_Days,Manager_ID,Attrition
E02012,28,Male,IT,BI Analyst,Delhi,MBA,Full-Time,11,112000,2019-04-09,7.4,3.0,2.0,No,157,11.0,2,M100,No
E02013,32,Male,Customer Support,Support Executive,Bangalore,Bachelor's,Part-Time,12,71000,2017-07-27,9.1,3.0,5.0,No,148,15.0,6,M085,No
E02014,23,Female,IT,Data Analyst,Pune,Bachelor's,Part-Time,3,39000,2024-05-14,2.3,3.0,2.0,No,188,11.0,4,M100,Yes
E02015,33,Female,HR,HR Executive,Hyderabad,Bachelor's,Full-Time,10,113000,2021-07-27,5.1,3.0,3.0,Yes,174,12.0,4,M083,No
E02016,32,Male,Finance,Accountant,Delhi,MBA,Full-Time,15,137000,2016-10-08,9.9,3.0,3.0,Yes,198,14.0,4,M009,No
E02017,36,Male,Sales,Sales Executive,Hyderabad,Bachelor's,Full-Time,15,114000,2014-10-08,11.9,4.0,3.0,No,131,11.0,5,M027,Yes
E02018,30,Female,Customer Support,Support Analyst,Noida,Bachelor's,Full-Time,10,100000,2020-11-13,5.8,2.0,3.0,No,184,8.0,2,M031,Yes
E02019,35,Male,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,13,130000,2018-07-27,8.1,4.0,3.0,No,163,5.0,4,M015,No
E02020,32,Male,Operations,Operations Executive,Bangalore,Master's,Full-Time,9,96000,2019-10-08,6.9,2.0,3.0,No,162,9.0,2,M096,No
E02021,32,Male,Customer Support,Team Lead,Noida,Master's,Full-Time,14,109000,2019-11-14,6.8,4.0,4.0,No,154,10.0,4,M029,No
E02022,35,Female,HR,HR Executive,Hyderabad,MBA,Full-Time,14,129000,2015-07-27,11.1,4.0,3.0,No,184,6.0,1,M009,No
E02023,34,Female,Customer Support,Team Lead,Noida,PhD,Part-Time,16,74000,2017-06-20,9.2,3.0,5.0,Yes,179,11.0,3,M044,No
E02024,39,Female,IT,Data Engineer,Hyderabad,MBA,Contract,18,115000,2018-07-27,8.1,4.0,3.0,Yes,147,11.0,2,M101,No
E02025,33,Male,Finance,Audit Associate,Chennai,Master's,Full-Time,9,116000,2021-10-08,4.9,3.0,4.0,No,171,7.0,6,M081,No
E02026,32,Male,Sales,Sales Manager,Delhi,Bachelor's,Full-Time,9,91000,2022-04-08,4.4,3.0,4.0,No,181,8.0,6,M113,No
E02027,33,Female,Operations,Operations Executive,Chennai,Bachelor's,Full-Time,11,108000,2021-04-08,5.4,2.0,4.0,Yes,171,7.0,9,M060,No
E02028,29,Male,Customer Support,Support Analyst,Noida,PhD,Full-Time,5,104000,2023-01-26,3.6,3.0,3.0,Yes,188,3.0,6,M078,No
E02029,31,Other,Sales,Sales Executive,Hyderabad,Bachelor's,Full-Time,6,86000,2023-06-21,3.2,3.0,2.0,No,163,7.0,4,M039,No
E02030,48,Female,Operations,Operations Analyst,Bangalore,Bachelor's,Full-Time,29,181000,2008-09-01,18.0,5.0,5.0,Yes,127,8.0,3,M051,Yes
E02031,28,Male,Sales,Account Manager,Mumbai,Master's,Full-Time,5,110000,2023-05-15,3.3,3.0,3.0,No,171,10.0,9,M040,No
E02032,32,Female,HR,HR Analyst,Bangalore,Bachelor's,Full-Time,10,91000,2020-05-14,6.3,3.0,2.0,Yes,171,9.0,5,M118,No
E02033,31,Male,Finance,Finance Manager,Mumbai,Master's,Full-Time,10,130000,2020-06-20,6.2,5.0,4.0,Yes,174,8.0,7,M063,No
E02034,32,Female,Customer Support,Customer Success Associate,Mumbai,Master's,Full-Time,9,108000,2020-03-02,6.5,4.0,3.0,No,188,4.0,3,M006,No
E02035,32,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Part-Time,14,80000,2017-11-13,8.8,1.0,3.0,No,133,10.0,4,M038,No
E02036,36,Male,Sales,Business Development Executive,Hyderabad,MBA,Full-Time,11,132000,2021-03-03,5.5,3.0,3.0,No,164,4.0,6,M032,No
E02037,22,Female,IT,Data Engineer,Delhi,Bachelor's,Full-Time,1,79000,2025-11-13,0.8,2.0,2.0,No,151,12.0,1,M006,Yes
E02038,41,Female,IT,Software Engineer,Pune,Bachelor's,Part-Time,20,91000,2014-04-08,12.4,3.0,4.0,Yes,146,7.0,5,M115,No
E02039,38,Male,Sales,Sales Manager,Bangalore,Master's,Full-Time,16,148000,2018-12-20,7.7,4.0,4.0,No,167,10.0,7,M054,No
E02040,25,Male,Sales,Sales Manager,Bangalore,Master's,Full-Time,0,81000,2026-06-20,0.2,3.0,3.0,Yes,181,5.0,3,M051,No
E02041,21,Male,Marketing,Digital Marketing Analyst,Bangalore,MBA,Full-Time,1,89000,2025-12-20,0.7,3.0,3.0,No,173,9.0,1,M117,No
E02042,27,Male,HR,HR Analyst,Hyderabad,Bachelor's,Full-Time,7,90000,2022-10-08,3.9,4.0,4.0,No,156,7.0,8,M096,No
E02043,32,Male,HR,HR Executive,Mumbai,Master's,Part-Time,8,57000,2020-06-20,6.2,4.0,3.0,Yes,165,13.0,7,M113,Yes
E02044,52,Male,IT,Data Engineer,Mumbai,Bachelor's,Full-Time,32,208000,2008-09-01,18.0,5.0,4.0,Yes,185,7.0,1,M098,No
E02045,38,Male,Marketing,Marketing Manager,Delhi,MBA,Full-Time,17,155000,2014-07-27,12.1,4.0,4.0,No,180,6.0,3,M034,No
E02046,21,Male,Operations,Process Associate,Chennai,Bachelor's,Full-Time,0,67000,2026-06-20,0.2,4.0,4.0,No,158,13.0,8,M076,No
E02047,29,Male,IT,BI Analyst,Bangalore,Master's,Full-Time,5,98000,2022-06-20,4.2,3.0,4.0,No,157,8.0,5,M009,No
E02048,34,Male,Operations,Process Associate,Pune,Bachelor's,Contract,15,97000,2018-04-08,8.4,3.0,2.0,Yes,137,8.0,3,M005,No
E02049,36,Male,HR,Recruiter,Pune,Bachelor's,Full-Time,15,111000,2016-06-20,10.2,2.0,2.0,No,160,8.0,1,M081,No
E02050,25,Female,IT,BI Analyst,Chennai,Bachelor's,Full-Time,2,89000,2025-07-27,1.1,4.0,3.0,Yes,137,11.0,6,M092,No
E02051,33,Male,Finance,Finance Manager,Lucknow,MBA,Full-Time,9,111000,2019-12-20,6.7,3.0,3.0,No,205,8.0,4,M114,Yes
E02052,29,Female,Finance,Audit Associate,Bangalore,Master's,Full-Time,6,109000,2023-11-14,2.8,5.0,5.0,No,153,8.0,5,M061,No
E02053,26,Female,IT,Data Engineer,Bangalore,MBA,Full-Time,3,86000,2025-04-08,1.4,3.0,4.0,No,188,5.0,7,M086,Yes
E02054,36,Female,Customer Support,Support Analyst,Noida,Bachelor's,Full-Time,12,112000,2017-05-15,9.3,4.0,3.0,No,201,10.0,5,M006,No
E02055,39,Female,Marketing,Marketing Executive,Delhi,Bachelor's,Full-Time,13,120000,2018-07-27,8.1,4.0,4.0,No,172,11.0,5,M050,No
E02056,40,Female,Operations,Operations Manager,Hyderabad,Bachelor's,Full-Time,21,139000,2014-05-15,12.3,3.0,3.0,No,166,9.0,4,M032,No
E02057,38,Male,Finance,Audit Associate,Pune,MBA,Full-Time,18,162000,2014-03-03,12.5,4.0,3.0,No,144,3.0,2,M019,No
E02058,31,Male,Finance,Audit Associate,Pune,Bachelor's,Full-Time,6,88000,2022-04-08,4.4,3.0,2.0,No,159,7.0,2,M116,No
E02059,39,Female,Operations,Operations Analyst,Lucknow,MBA,Full-Time,17,148000,2017-09-01,9.0,4.0,5.0,No,197,10.0,4,M058,No
E02060,36,Male,HR,HR Executive,Lucknow,MBA,Full-Time,12,120000,2020-05-14,6.3,4.0,2.0,No,174,8.0,3,M048,Yes
E02061,35,Female,IT,Data Engineer,Pune,MBA,Contract,12,89000,2016-09-01,10.0,3.0,3.0,No,169,9.0,4,M109,No
E02062,30,Male,HR,HR Manager,Mumbai,Master's,Full-Time,7,90000,2021-11-13,4.8,3.0,2.0,No,192,6.0,4,M017,No
E02063,31,Female,Marketing,Marketing Manager,Noida,Master's,Full-Time,8,102000,2021-11-13,4.8,4.0,4.0,No,181,7.0,2,M060,No
E02064,35,Male,Finance,Audit Associate,Bangalore,MBA,Full-Time,18,168000,2012-10-08,13.9,3.0,3.0,No,165,7.0,4,M010,No
E02065,51,Male,IT,Data Analyst,Mumbai,Bachelor's,Contract,28,156000,2008-09-01,18.0,4.0,4.0,Yes,172,12.0,9,M079,No
E02066,36,Male,Marketing,Digital Marketing Analyst,Noida,Master's,Full-Time,12,137000,2020-01-26,6.6,5.0,4.0,No,154,13.0,3,M050,No
E02067,30,Female,Sales,Sales Executive,Mumbai,Bachelor's,Full-Time,6,102000,2023-06-21,3.2,3.0,3.0,No,158,8.0,5,M103,No
E02068,28,Female,Sales,Business Development Executive,Mumbai,Bachelor's,Contract,9,73000,2021-03-03,5.5,3.0,3.0,No,164,7.0,4,M038,No
E02069,31,Male,IT,Software Engineer,Bangalore,Bachelor's,Part-Time,5,56000,2022-09-01,4.0,4.0,4.0,Yes,178,8.0,8,M112,No
E02070,49,Female,Sales,Sales Manager,Noida,Bachelor's,Full-Time,25,163000,2014-10-08,11.9,4.0,3.0,No,146,8.0,3,M085,No
E02071,31,Male,Operations,Operations Manager,Hyderabad,Bachelor's,Full-Time,13,107000,2019-09-02,7.0,2.0,1.0,Yes,169,8.0,5,M040,Yes
E02072,40,Male,HR,HR Manager,Pune,Bachelor's,Full-Time,19,123000,2011-05-15,15.3,5.0,3.0,No,161,6.0,3,M003,No
E02073,31,Male,Sales,Account Manager,Mumbai,Master's,Full-Time,9,109000,2022-03-03,4.5,2.0,3.0,Yes,152,8.0,1,M094,Yes
E02074,36,Male,Customer Support,Team Lead,Chennai,Bachelor's,Contract,19,91000,2013-05-15,13.3,5.0,4.0,No,161,11.0,0,M079,No
E02075,40,Male,Customer Support,Support Executive,Chennai,Bachelor's,Full-Time,19,131000,2016-06-20,10.2,3.0,3.0,Yes,126,7.0,8,M091,Yes
E02076,30,Male,Customer Support,Support Executive,Mumbai,Bachelor's,Part-Time,6,67000,2022-06-20,4.2,5.0,3.0,No,154,4.0,2,M031,No
E02077,30,Female,Sales,Account Manager,Delhi,Master's,Full-Time,7,96000,2022-06-20,4.2,2.0,1.0,No,148,10.0,2,M016,No
E02078,46,Female,Finance,Audit Associate,Mumbai,Master's,Full-Time,21,167000,2016-05-14,10.3,5.0,3.0,No,163,7.0,3,M028,No
E02079,41,Male,Customer Support,Team Lead,Lucknow,Master's,Full-Time,22,162000,2011-09-02,15.0,4.0,4.0,Yes,127,7.0,9,M045,No
E02080,40,Male,Operations,Operations Manager,Pune,Master's,Full-Time,19,149000,2012-12-20,13.7,4.0,3.0,Yes,171,8.0,2,M104,No
E02081,40,Male,IT,Data Engineer,Lucknow,Bachelor's,Full-Time,21,163000,2011-06-21,15.2,5.0,4.0,No,184,10.0,2,M037,No
E02082,37,Male,IT,IT Support,Mumbai,MBA,Full-Time,18,156000,2013-12-20,12.7,3.0,3.0,No,166,9.0,3,M043,Yes
E02083,48,Male,Finance,Audit Associate,Chennai,Bachelor's,Full-Time,25,171000,2010-05-15,16.3,3.0,4.0,No,177,9.0,2,M073,No
E02084,34,Male,Customer Support,Support Executive,Chennai,Bachelor's,Full-Time,10,85000,2020-01-26,6.6,3.0,3.0,Yes,159,11.0,4,M073,No
E02085,38,Female,HR,HR Executive,Pune,Master's,Full-Time,16,144000,2015-05-15,11.3,4.0,3.0,No,140,3.0,2,M076,No
E02086,24,Female,Finance,Audit Associate,Lucknow,Bachelor's,Full-Time,0,52000,2026-06-20,0.2,2.0,3.0,No,168,9.0,2,M028,No
E02087,28,Male,IT,Data Analyst,Delhi,Master's,Full-Time,6,115000,2022-05-15,4.3,3.0,5.0,No,180,7.0,5,M071,No
E02088,26,Male,Operations,Operations Manager,Bangalore,Master's,Full-Time,7,84000,2021-11-13,4.8,3.0,5.0,No,144,9.0,6,M060,Yes
E02089,43,Male,Marketing,Brand Executive,Pune,Bachelor's,Full-Time,21,160000,2015-11-14,10.8,3.0,4.0,No,160,9.0,5,M064,No
E02090,21,Female,Finance,Finance Manager,Pune,Bachelor's,Full-Time,0,65000,2026-06-20,0.2,3.0,3.0,No,164,8.0,2,M060,No
E02091,31,Male,Operations,Operations Executive,Hyderabad,Bachelor's,Full-Time,9,85000,2021-09-01,5.0,3.0,3.0,No,219,11.0,4,M099,No
E02092,21,Male,Customer Support,Support Executive,Mumbai,MBA,Full-Time,1,73000,2025-11-13,0.8,2.0,3.0,No,172,12.0,5,M036,Yes
E02093,28,Female,Sales,Sales Executive,Hyderabad,Master's,Full-Time,4,96000,2023-09-02,3.0,4.0,4.0,No,134,11.0,7,M047,Yes
E02094,31,Male,HR,Recruiter,Mumbai,Bachelor's,Part-Time,4,44000,2023-12-20,2.7,2.0,3.0,Yes,129,8.0,6,M038,No
E02095,44,Male,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,23,165000,2013-12-20,12.7,4.0,4.0,No,181,10.0,5,M065,No
E02096,37,Male,Marketing,Brand Executive,Pune,Master's,Full-Time,17,123000,2018-04-08,8.4,4.0,3.0,No,213,10.0,7,M034,No
E02097,28,Male,HR,HR Analyst,Chennai,MBA,Full-Time,7,90000,2020-12-20,5.7,4.0,3.0,No,163,8.0,4,M022,No
E02098,41,Male,Operations,Operations Manager,Mumbai,Bachelor's,Part-Time,17,92000,2012-12-20,13.7,4.0,3.0,No,162,10.0,3,M094,No
E02099,34,Male,Marketing,Digital Marketing Analyst,Delhi,Bachelor's,Full-Time,9,99000,2022-04-08,4.4,4.0,4.0,Yes,176,11.0,3,M084,No
E02100,34,Male,Finance,Audit Associate,Mumbai,MBA,Full-Time,13,118000,2016-09-01,10.0,3.0,3.0,No,154,4.0,6,M051,No
E02101,26,Male,Customer Support,Support Analyst,Bangalore,Bachelor's,Full-Time,4,63000,2024-03-02,2.5,3.0,3.0,No,122,5.0,5,M072,No
E02102,27,Female,HR,Recruiter,Chennai,Bachelor's,Full-Time,5,73000,2023-10-08,2.9,3.0,3.0,No,187,8.0,6,M045,No
E02103,28,Male,IT,IT Support,Noida,PhD,Contract,11,105000,2018-06-20,8.2,4.0,3.0,Yes,157,14.0,2,M071,No
E02104,34,Male,Operations,Operations Analyst,Delhi,Master's,Full-Time,10,106000,2019-09-02,7.0,3.0,3.0,No,187,6.0,3,M002,No
E02105,35,Female,Marketing,Digital Marketing Analyst,Chennai,Bachelor's,Full-Time,17,136000,2013-09-01,13.0,5.0,3.0,No,154,10.0,6,M058,No
E02106,45,Female,Sales,Business Development Executive,Noida,Bachelor's,Part-Time,23,98000,2015-09-02,11.0,4.0,3.0,No,170,5.0,3,M094,Yes
E02107,37,Female,Marketing,Marketing Executive,Noida,Bachelor's,Full-Time,10,117000,2020-11-13,5.8,2.0,4.0,No,183,8.0,3,M012,Yes
E02108,21,Male,Customer Support,Support Executive,Bangalore,Bachelor's,Full-Time,0,56000,2026-06-20,0.2,5.0,4.0,Yes,187,5.0,1,M100,No
E02109,36,Male,Sales,Sales Manager,Lucknow,MBA,Full-Time,16,145000,2017-05-15,9.3,3.0,3.0,Yes,172,4.0,3,M106,No
E02110,24,Female,Customer Support,Team Lead,Delhi,Bachelor's,Full-Time,1,67000,2025-12-20,0.7,4.0,5.0,No,171,7.0,0,M102,No
E02111,27,Female,IT,BI Analyst,Delhi,Master's,Full-Time,1,82000,2026-01-25,0.6,4.0,4.0,No,179,9.0,4,M027,No
E02112,28,Male,Sales,Account Manager,Bangalore,MBA,Full-Time,6,88000,2022-11-14,3.8,4.0,3.0,Yes,176,4.0,2,M098,No
E02113,29,Female,Sales,Sales Executive,Hyderabad,Bachelor's,Full-Time,5,94000,2023-09-02,3.0,3.0,4.0,No,145,10.0,4,M038,Yes
E02114,24,Male,Customer Support,Support Analyst,Bangalore,Bachelor's,Full-Time,3,66000,2024-06-20,2.2,3.0,3.0,No,145,4.0,2,,No
E02115,35,Other,Operations,Operations Manager,Mumbai,Bachelor's,Contract,15,96000,2016-04-08,10.4,3.0,3.0,No,130,8.0,3,M020,Yes
E02116,24,Female,IT,Data Analyst,Mumbai,MBA,Full-Time,0,78000,2026-06-20,0.2,4.0,4.0,Yes,182,5.0,5,M094,No
E02117,36,Female,Finance,Accountant,Chennai,MBA,Full-Time,12,125000,2020-04-08,6.4,3.0,3.0,No,161,8.0,8,M043,No
E02118,50,Female,Operations,Operations Manager,Noida,Bachelor's,Full-Time,30,192000,2009-04-08,17.4,4.0,4.0,No,183,5.0,3,M032,No
E02119,25,Female,IT,BI Analyst,Mumbai,Master's,Full-Time,1,94000,2026-03-03,0.5,3.0,4.0,No,175,7.0,5,M090,No
E02120,32,Male,Customer Support,Team Lead,Noida,Master's,Full-Time,7,97000,2023-03-03,3.5,3.0,4.0,No,150,13.0,2,M023,No
E02121,21,Male,Marketing,Marketing Manager,Noida,MBA,Full-Time,0,82000,2026-06-20,0.2,2.0,2.0,No,166,4.0,5,M041,No
E02122,32,Male,HR,HR Executive,Chennai,Bachelor's,Full-Time,11,111000,2021-06-20,5.2,4.0,4.0,No,160,6.0,3,M088,No
E02123,38,Male,Customer Support,Support Executive,Bangalore,Master's,Full-Time,17,134000,2014-12-20,11.7,4.0,3.0,Yes,157,5.0,5,M002,No
E02124,39,Female,Finance,Accountant,Pune,MBA,Contract,15,110000,2013-12-20,12.7,4.0,4.0,No,184,10.0,3,M062,No
E02125,35,Male,Customer Support,Customer Success Associate,Lucknow,Bachelor's,Full-Time,13,117000,2020-04-08,6.4,3.0,3.0,Yes,213,7.0,10,M105,No
E02126,40,Male,Operations,Operations Manager,Pune,Bachelor's,Contract,22,114000,2009-07-27,17.1,5.0,4.0,No,188,6.0,7,M096,No
E02127,52,Male,Operations,Process Associate,Delhi,Bachelor's,Full-Time,28,179000,2012-10-08,13.9,4.0,3.0,No,168,8.0,3,M120,No
E02128,46,Female,IT,BI Analyst,Hyderabad,Bachelor's,Contract,19,111000,2013-01-25,13.6,5.0,5.0,No,191,12.0,2,M053,No
E02129,30,Male,Customer Support,Support Analyst,Pune,Bachelor's,Full-Time,9,84000,2020-04-08,6.4,3.0,2.0,Yes,199,5.0,7,M057,No
E02130,24,Male,Finance,Financial Analyst,Hyderabad,MBA,Full-Time,2,86000,2025-01-25,1.6,4.0,5.0,Yes,143,4.0,3,M048,Yes
E02131,31,Male,IT,Data Analyst,Bangalore,Bachelor's,Full-Time,7,94000,2023-03-03,3.5,3.0,2.0,No,190,7.0,1,M079,No
E02132,27,Female,IT,BI Analyst,Mumbai,Bachelor's,Full-Time,7,109000,2022-09-01,4.0,3.0,4.0,No,182,10.0,6,M006,No
E02133,37,Male,HR,HR Analyst,Chennai,Master's,Full-Time,17,128000,2018-05-15,8.3,5.0,5.0,Yes,189,12.0,2,M016,No
E02134,26,Female,HR,Recruiter,Noida,Bachelor's,Full-Time,0,61000,2026-06-20,0.2,4.0,4.0,No,183,7.0,3,M011,No
E02135,33,Male,Operations,Operations Analyst,Bangalore,Bachelor's,Full-Time,9,97000,2019-05-15,7.3,4.0,3.0,Yes,164,10.0,4,M109,No
E02136,40,Male,Customer Support,Support Executive,Lucknow,Master's,Full-Time,24,146000,2008-09-01,18.0,5.0,4.0,Yes,205,10.0,7,M046,Yes
E02137,33,Female,IT,BI Analyst,Mumbai,MBA,Full-Time,12,130000,2017-10-08,8.9,4.0,4.0,Yes,174,6.0,3,M073,No
E02138,27,Male,Operations,Operations Executive,Pune,Master's,Full-Time,7,99000,2022-01-25,4.6,3.0,5.0,No,160,7.0,3,M057,No
E02139,42,Male,Sales,Business Development Executive,Chennai,Master's,Full-Time,23,171000,2008-09-01,18.0,4.0,3.0,Yes,177,13.0,2,M067,No
E02140,21,Male,Marketing,Marketing Executive,Chennai,Bachelor's,Part-Time,0,37000,2026-06-20,0.2,2.0,2.0,Yes,186,6.0,4,M007,Yes
E02141,32,Male,Marketing,Brand Executive,Lucknow,MBA,Full-Time,12,131000,2020-07-26,6.1,4.0,4.0,Yes,170,6.0,5,M052,Yes
E02142,34,Male,HR,Recruiter,Mumbai,Bachelor's,Contract,14,92000,2015-09-02,11.0,4.0,3.0,No,175,10.0,4,M052,No
E02143,34,Male,Operations,Operations Analyst,Noida,MBA,Full-Time,13,125000,2019-05-15,7.3,2.0,3.0,No,170,4.0,4,M030,No
E02144,35,Male,Sales,Sales Executive,Bangalore,Bachelor's,Full-Time,12,115000,2020-12-20,5.7,3.0,4.0,Yes,156,10.0,4,M055,Yes
E02145,38,Male,Finance,Accountant,Pune,MBA,Full-Time,16,156000,2018-09-01,8.0,4.0,1.0,No,153,10.0,4,M022,Yes
E02146,34,Female,Marketing,Brand Executive,Chennai,Master's,Full-Time,11,112000,2019-01-26,7.6,3.0,3.0,No,143,6.0,8,M004,Yes
E02147,31,Female,Finance,Finance Manager,Pune,MBA,Full-Time,9,113000,2020-06-20,6.2,4.0,2.0,No,195,7.0,5,M005,No
E02148,31,Male,Sales,Business Development Executive,Mumbai,Bachelor's,Full-Time,6,81000,2023-05-15,3.3,2.0,2.0,Yes,164,5.0,3,M022,No
E02149,30,Male,Finance,Accountant,Noida,Bachelor's,Full-Time,6,90000,2022-04-08,4.4,3.0,5.0,Yes,120,4.0,6,M068,No
E02150,40,Male,Marketing,Digital Marketing Analyst,Bangalore,Master's,Full-Time,17,156000,2013-10-08,12.9,5.0,5.0,Yes,175,5.0,10,M104,No
E02151,29,Male,Sales,Business Development Executive,Bangalore,MBA,Full-Time,5,100000,2022-07-27,4.1,3.0,4.0,No,175,13.0,4,M004,No
E02152,40,Male,IT,Data Analyst,Pune,Bachelor's,Full-Time,17,133000,2015-01-26,11.6,4.0,4.0,No,134,10.0,4,M043,No
E02153,34,Male,Operations,Process Associate,Delhi,PhD,Full-Time,12,121000,2017-07-27,9.1,3.0,4.0,No,153,8.0,3,M109,No
E02154,30,Male,Marketing,Digital Marketing Analyst,Noida,MBA,Full-Time,9,116000,2019-11-14,6.8,3.0,2.0,No,152,,7,M015,No
E02155,38,Male,IT,Data Analyst,Delhi,Bachelor's,Full-Time,18,139000,2016-09-01,10.0,2.0,4.0,Yes,155,7.0,1,M016,Yes
E02156,29,Male,Sales,Sales Manager,Bangalore,MBA,Full-Time,6,93000,2023-04-09,3.4,4.0,3.0,No,190,8.0,0,M106,Yes
E02157,38,Female,IT,BI Analyst,Noida,Bachelor's,Full-Time,19,164000,2014-06-20,12.2,5.0,4.0,Yes,165,9.0,5,M084,No
E02158,35,Male,Sales,Business Development Executive,Hyderabad,Bachelor's,Full-Time,15,119000,2019-10-08,6.9,3.0,4.0,No,160,9.0,2,M058,No
E02159,30,Female,Finance,Finance Manager,Bangalore,Bachelor's,Full-Time,9,114000,2021-07-27,5.1,3.0,3.0,No,188,7.0,4,M074,No
E02160,38,Female,Operations,Operations Analyst,Pune,Master's,Full-Time,16,145000,2016-06-20,10.2,4.0,4.0,No,177,13.0,4,M033,No
E02161,38,Male,Operations,Process Associate,Hyderabad,Master's,Full-Time,17,132000,2018-04-08,8.4,5.0,3.0,Yes,137,8.0,3,M095,No
E02162,42,Male,Operations,Operations Analyst,Hyderabad,Bachelor's,Full-Time,23,147000,2015-03-03,11.5,4.0,4.0,No,157,6.0,5,M102,No
E02163,41,Male,Sales,Account Manager,Delhi,Master's,Full-Time,22,161000,2012-09-01,14.0,3.0,4.0,Yes,174,2.0,6,M108,No
E02164,37,Male,Marketing,Marketing Executive,Chennai,Master's,Full-Time,18,138000,2013-04-08,13.4,4.0,3.0,Yes,151,10.0,4,M065,No
E02165,26,Male,Finance,Financial Analyst,Chennai,Master's,Full-Time,4,95000,2023-07-27,3.1,2.0,4.0,Yes,205,9.0,5,M025,No
E02166,51,Female,Customer Support,Support Executive,Pune,Bachelor's,Full-Time,30,176000,2008-09-01,18.0,4.0,3.0,Yes,170,10.0,6,M037,No
E02167,24,Male,Operations,Operations Manager,Bangalore,MBA,Part-Time,5,60000,2023-06-21,3.2,3.0,3.0,No,154,9.0,3,M018,No
E02168,41,Male,IT,Data Analyst,Noida,Bachelor's,Full-Time,17,156000,2016-05-14,10.3,3.0,5.0,No,148,8.0,2,M025,No
E02169,37,Female,Operations,Operations Analyst,Pune,Bachelor's,Full-Time,14,124000,2019-04-09,7.4,3.0,3.0,No,185,10.0,2,M120,No
E02170,26,Female,Sales,Business Development Executive,Pune,Bachelor's,Full-Time,4,83000,2024-09-01,2.0,3.0,4.0,No,156,11.0,3,M015,Yes
E02171,33,Male,Operations,Process Associate,Delhi,Bachelor's,Full-Time,13,95000,2016-09-01,10.0,4.0,5.0,Yes,175,10.0,2,M068,No
E02172,33,Female,IT,BI Analyst,Noida,MBA,Part-Time,13,90000,2018-05-15,8.3,2.0,3.0,Yes,147,11.0,7,M035,No
E02173,43,Male,IT,IT Support,Pune,Bachelor's,Full-Time,20,172000,2011-05-15,15.3,4.0,3.0,No,169,8.0,3,M068,No
E02174,29,Male,Marketing,Marketing Manager,Bangalore,Master's,Contract,3,39000,2024-06-20,2.2,3.0,3.0,No,157,11.0,2,M042,Yes
E02175,32,Male,Sales,Sales Executive,Delhi,Bachelor's,Full-Time,11,114000,2020-11-13,5.8,4.0,5.0,Yes,162,7.0,6,M084,Yes
E02176,21,Male,Marketing,Marketing Executive,Noida,Bachelor's,Full-Time,0,62000,2026-06-20,0.2,3.0,4.0,No,154,6.0,2,M012,No
E02177,46,Female,Sales,Account Manager,Bangalore,PhD,Full-Time,20,156000,2014-01-25,12.6,4.0,5.0,No,186,7.0,5,M094,Yes
E02178,27,Male,Operations,Operations Analyst,Lucknow,MBA,Full-Time,2,86000,2025-06-20,1.2,3.0,3.0,No,159,11.0,2,M105,No
E02179,36,Male,Operations,Operations Analyst,Pune,Bachelor's,Full-Time,15,136000,2016-09-01,10.0,3.0,4.0,No,165,7.0,3,M022,No
E02180,33,Male,HR,Recruiter,Pune,Bachelor's,Full-Time,14,126000,2014-11-14,11.8,5.0,4.0,No,166,7.0,2,M036,No
E02181,33,Male,Sales,Business Development Executive,Mumbai,Bachelor's,Full-Time,11,105000,2018-03-03,8.5,3.0,2.0,No,197,8.0,4,M034,No
E02182,40,Male,Sales,Sales Executive,Mumbai,Bachelor's,Part-Time,19,79000,2011-04-09,15.4,4.0,5.0,No,184,12.0,2,M091,No
E02183,46,Male,IT,Software Engineer,Lucknow,MBA,Full-Time,27,199000,2014-03-03,12.5,4.0,5.0,Yes,182,10.0,3,M025,No
E02184,36,Female,Sales,Sales Executive,Mumbai,MBA,Full-Time,10,124000,2021-07-27,5.1,3.0,2.0,No,140,8.0,3,M039,No
E02185,39,Male,Operations,Operations Analyst,Chennai,Bachelor's,Full-Time,18,130000,2017-12-20,8.7,4.0,3.0,No,156,6.0,3,M076,No
E02186,36,Male,Customer Support,Team Lead,Delhi,MBA,Full-Time,14,120000,2018-11-14,7.8,3.0,3.0,No,189,5.0,3,M059,No
E02187,41,Male,Customer Support,Support Analyst,Bangalore,Master's,Full-Time,20,170000,2014-03-03,12.5,3.0,4.0,No,147,5.0,6,M076,No
E02188,31,Male,Operations,Operations Executive,Bangalore,Bachelor's,Full-Time,8,101000,2020-12-20,5.7,1.0,1.0,No,170,14.0,5,M085,No
E02189,42,Male,Marketing,Marketing Executive,Hyderabad,Bachelor's,Full-Time,18,149000,2014-12-20,11.7,3.0,3.0,Yes,149,11.0,0,M050,No
E02190,42,Female,Operations,Operations Manager,Lucknow,Master's,Full-Time,20,138000,2010-06-20,16.2,5.0,4.0,No,151,5.0,4,M061,No
E02191,42,Female,Sales,Business Development Executive,Delhi,Master's,Full-Time,24,165000,2008-09-01,18.0,5.0,5.0,No,198,7.0,4,M033,No
